"Year","Grado urbanización","Municipio","GeoCode","Value"
2020,"Zona de densidad intermedia","Almonte","A21005",-0.0602
2020,"Zona rural","Alosno","A21006",-0.58
2020,"Zona de densidad intermedia","Aracena","A21007",-1.1073
2020,"Zona rural","Aroche","A21008",0.4347
2020,"Zona rural","Arroyomolinos de León","A21009",1.1945
2020,"Zona de densidad intermedia","Ayamonte","A21010",-2.1877
2020,"Zona rural","Beas","A21011",-1.5646
2020,"Zona rural","Berrocal","A21012",1.2821
2020,"Zona de densidad intermedia","Bollullos Par del Condado","A21013",-0.52
2020,"Zona de densidad intermedia","Bonares","A21014",-0.4383
2020,"Zona rural","Cabezas Rubias","A21015",-0.0446
2020,"Zona rural","Cala","A21016",-1.4109
2020,"Zona rural","Calañas","A21017",2.4097
2020,"Zona rural","Campillo, El","A21018",-1.1475
2020,"Zona rural","Campofrío","A21019",-0.4181
2020,"Zona rural","Cañaveral de León","A21020",0
2020,"Zona de densidad intermedia","Cartaya","A21021",-0.2939
2020,"Zona rural","Castaño del Robledo","A21022",-0.7098
2020,"Zona rural","Cerro de Andévalo, El","A21023",0.2633
2020,"Zona rural","Corteconcepción","A21024",0
2020,"Zona rural","Cortegana","A21025",-0.2121
2020,"Zona rural","Cortelazor","A21026",0
2020,"Zona rural","Cumbres de Enmedio","A21027",0
2020,"Zona rural","Cumbres de San Bartolomé","A21028",0.7992
2020,"Zona rural","Cumbres Mayores","A21029",-0.1237
2020,"Zona rural","Chucena","A21030",0
2020,"Zona rural","Encinasola","A21031",0.2387
2020,"Zona de densidad intermedia","Escacena del Campo","A21032",-0.4868
2020,"Zona rural","Fuenteheridos","A21033",0.6172
2020,"Zona rural","Galaroza","A21034",-0.0029
2020,"Zona de densidad intermedia","Gibraleón","A21035",3.1266
2020,"Zona rural","Granada de Río-Tinto, La","A21036",2.7023
2020,"Zona rural","Granado, El","A21037",0.3246
2020,"Zona rural","Higuera de la Sierra","A21038",0
2020,"Zona rural","Hinojales","A21039",0
2020,"Zona rural","Hinojos","A21040",-0.1017
2020,"Ciudades","Huelva","A21041",0.0354
2020,"Zona de densidad intermedia","Isla Cristina","A21042",-0.0253
2020,"Zona rural","Jabugo","A21043",0.9258
2020,"Zona de densidad intermedia","Lepe","A21044",-0.191
2020,"Zona rural","Linares de la Sierra","A21045",0
2020,"Zona rural","Lucena del Puerto","A21046",-1.0581
2020,"Zona rural","Manzanilla","A21047",0.6068
2020,"Zona rural","Marines, Los","A21048",0
2020,"Zona rural","Minas de Riotinto","A21049",-0.5178
2020,"Zona de densidad intermedia","Moguer","A21050",-0.4347
2020,"Zona rural","Nava, La","A21051",0.8073
2020,"Zona rural","Nerva","A21052",0
2020,"Zona rural","Niebla","A21053",-1.0445
2020,"Zona de densidad intermedia","Palma del Condado, La","A21054",-0.041
2020,"Zona de densidad intermedia","Palos de la Frontera","A21055",0.1452
2020,"Zona de densidad intermedia","Paterna del Campo","A21056",-1.4629
2020,"Zona rural","Paymogo","A21057",-0.1664
2020,"Zona rural","Puebla de Guzmán","A21058",0
2020,"Zona rural","Puerto Moral","A21059",-0.7407
2020,"Zona de densidad intermedia","Punta Umbría","A21060",-0.1135
2020,"Zona de densidad intermedia","Rociana del Condado","A21061",-0.2059
2020,"Zona rural","Rosal de la Frontera","A21062",0.0313
2020,"Zona rural","San Bartolomé de la Torre","A21063",0.0006
2020,"Zona de densidad intermedia","San Juan del Puerto","A21064",-0.4096
2020,"Zona rural","Sanlúcar de Guadiana","A21065",1.1688
2020,"Zona rural","San Silvestre de Guzmán","A21066",0
2020,"Zona rural","Santa Ana la Real","A21067",-0.2879
2020,"Zona rural","Santa Bárbara de Casa","A21068",0
2020,"Zona rural","Santa Olalla del Cala","A21069",-1.428
2020,"Zona de densidad intermedia","Trigueros","A21070",0.1549
2020,"Zona rural","Valdelarco","A21071",-0.6613
2020,"Zona de densidad intermedia","Valverde del Camino","A21072",-0.0987
2020,"Zona rural","Villablanca","A21073",-0.2246
2020,"Zona rural","Villalba del Alcor","A21074",1.0418
2020,"Zona rural","Villanueva de las Cruces","A21075",0
2020,"Zona rural","Villanueva de los Castillejos","A21076",-0.5838
2020,"Zona rural","Villarrasa","A21077",0.0851
2020,"Zona rural","Zalamea la Real","A21078",0.7735
2020,"Zona rural","Zufre","A21079",0.0603
2020,"Zona rural","Zarza-Perrunal, La","A21902",0
2020,"Zona rural","Albanchez de Mágina","A23001",0
2020,"Zona de densidad intermedia","Alcalá la Real","A23002",-0.6733
2020,"Zona de densidad intermedia","Alcaudete","A23003",-0.7374
2020,"Zona rural","Aldeaquemada","A23004",0
2020,"Zona de densidad intermedia","Andújar","A23005",-0.135
2020,"Zona de densidad intermedia","Arjona","A23006",0
2020,"Zona rural","Arjonilla","A23007",0
2020,"Zona rural","Arquillos","A23008",-0.6623
2020,"Zona de densidad intermedia","Baeza","A23009",-0.4621
2020,"Zona de densidad intermedia","Bailén","A23010",-1.096
2020,"Zona rural","Baños de la Encina","A23011",-0.0742
2020,"Zona rural","Beas de Segura","A23012",-0.1267
2020,"Zona rural","Begíjar","A23014",-0.1229
2020,"Zona rural","Bélmez de la Moraleda","A23015",-0.056
2020,"Zona rural","Benatae","A23016",0
2020,"Zona rural","Cabra del Santo Cristo","A23017",-0.9575
2020,"Zona rural","Cambil","A23018",0.9798
2020,"Zona rural","Campillo de Arenas","A23019",0.4086
2020,"Zona de densidad intermedia","Canena","A23020",0
2020,"Zona rural","Carboneros","A23021",0.0348
2020,"Zona de densidad intermedia","Carolina, La","A23024",-0.3324
2020,"Zona rural","Castellar","A23025",-0.2723
2020,"Zona rural","Castillo de Locubín","A23026",-0.4494
2020,"Zona rural","Cazalilla","A23027",3.6684
2020,"Zona de densidad intermedia","Cazorla","A23028",-0.7177
2020,"Zona rural","Chiclana de Segura","A23029",-5.231
2020,"Zona rural","Chilluévar","A23030",-0.0524
2020,"Zona rural","Escañuela","A23031",0
2020,"Zona rural","Espeluy","A23032",-1.4392
2020,"Zona rural","Frailes","A23033",-2.789
2020,"Zona rural","Fuensanta de Martos","A23034",-2.28
2020,"Zona rural","Fuerte del Rey","A23035",-0.6932
2020,"Zona rural","Génave","A23037",-0.2307
2020,"Zona rural","Guardia de Jaén, La","A23038",-0.9056
2020,"Zona rural","Guarromán","A23039",0.3049
2020,"Zona rural","Lahiguera","A23040",-0.0389
2020,"Zona rural","Higuera de Calatrava","A23041",0
2020,"Zona rural","Hinojares","A23042",1.9692
2020,"Zona rural","Hornos","A23043",-1.5933
2020,"Zona de densidad intermedia","Huelma","A23044",-0.4551
2020,"Zona rural","Huesa","A23045",-0.0203
2020,"Zona rural","Ibros","A23046",0
2020,"Zona rural","Iruela, La","A23047",-1.9378
2020,"Zona rural","Iznatoraf","A23048",-0.0703
2020,"Zona rural","Jabalquinto","A23049",0.1097
2020,"Ciudades","Jaén","A23050",-0.1883
2020,"Zona de densidad intermedia","Jamilena","A23051",0
2020,"Zona rural","Jimena","A23052",-1.9575
2020,"Zona de densidad intermedia","Jódar","A23053",0.9139
2020,"Zona rural","Larva","A23054",0.4329
2020,"Ciudades","Linares","A23055",-0.2226
2020,"Zona rural","Lopera","A23056",0
2020,"Zona rural","Lupión","A23057",-5.4713
2020,"Zona de densidad intermedia","Mancha Real","A23058",-0.3672
2020,"Zona de densidad intermedia","Marmolejo","A23059",-0.1659
2020,"Zona de densidad intermedia","Martos","A23060",-0.1568
2020,"Zona de densidad intermedia","Mengíbar","A23061",-0.157
2020,"Zona rural","Montizón","A23062",1.1979
2020,"Zona rural","Navas de San Juan","A23063",0.0447
2020,"Zona rural","Noalejo","A23064",1.6357
2020,"Zona rural","Orcera","A23065",2.2061
2020,"Zona de densidad intermedia","Peal de Becerro","A23066",-0.2042
2020,"Zona rural","Pegalajar","A23067",-0.3164
2020,"Zona de densidad intermedia","Porcuna","A23069",-0.5438
2020,"Zona rural","Pozo Alcón","A23070",-0.568
2020,"Zona rural","Puente de Génave","A23071",-0.6073
2020,"Zona rural","Puerta de Segura, La","A23072",-0.3896
2020,"Zona rural","Quesada","A23073",-0.1707
2020,"Zona de densidad intermedia","Rus","A23074",-0.1266
2020,"Zona rural","Sabiote","A23075",-0.5429
2020,"Zona rural","Santa Elena","A23076",0.0193
2020,"Zona rural","Santiago de Calatrava","A23077",-3.0373
2020,"Zona rural","Santisteban del Puerto","A23079",0.0202
2020,"Zona rural","Santo Tomé","A23080",-1.7669
2020,"Zona rural","Segura de la Sierra","A23081",-1.1545
2020,"Zona rural","Siles","A23082",-0.4398
2020,"Zona rural","Sorihuela del Guadalimar","A23084",-0.9107
2020,"Zona rural","Torreblascopedro","A23085",-0.1325
2020,"Zona de densidad intermedia","Torredelcampo","A23086",0.0013
2020,"Zona de densidad intermedia","Torredonjimeno","A23087",-0.0302
2020,"Zona de densidad intermedia","Torreperogil","A23088",0.0131
2020,"Zona rural","Torres","A23090",0.025
2020,"Zona rural","Torres de Albánchez","A23091",0.0348
2020,"Zona de densidad intermedia","Úbeda","A23092",-0.2709
2020,"Zona rural","Valdepeñas de Jaén","A23093",-0.2326
2020,"Zona rural","Vilches","A23094",0.9529
2020,"Zona de densidad intermedia","Villacarrillo","A23095",-0.2932
2020,"Zona rural","Villanueva de la Reina","A23096",-0.522
2020,"Zona de densidad intermedia","Villanueva del Arzobispo","A23097",-0.1563
2020,"Zona rural","Villardompardo","A23098",-0.2059
2020,"Zona de densidad intermedia","Villares, Los","A23099",0.0879
2020,"Zona rural","Villarrodrigo","A23101",-0.6788
2020,"Zona rural","Cárcheles","A23901",0.6045
2020,"Zona rural","Bedmar y Garcíez","A23902",-0.4183
2020,"Zona rural","Villatorres","A23903",0.8287
2020,"Zona rural","Santiago-Pontones","A23904",-0.0034
2020,"Zona rural","Arroyo del Ojanco","A23905",-1.5596
2020,"Zona de densidad intermedia","Alameda","A29001",0.6954
2020,"Zona rural","Alcaucín","A29002",-0.25
2020,"Zona rural","Alfarnate","A29003",-3.9337
2020,"Zona rural","Alfarnatejo","A29004",0
2020,"Zona de densidad intermedia","Algarrobo","A29005",0.0959
2020,"Zona rural","Algatocín","A29006",-1.3749
2020,"Zona de densidad intermedia","Alhaurín de la Torre","A29007",-0.3954
2020,"Zona de densidad intermedia","Alhaurín el Grande","A29008",-0.5138
2020,"Zona rural","Almáchar","A29009",0
2020,"Zona rural","Almargen","A29010",-0.4077
2020,"Zona rural","Almogía","A29011",0.8048
2020,"Zona de densidad intermedia","Álora","A29012",0.2422
2020,"Zona rural","Alozaina","A29013",0.0152
2020,"Zona rural","Alpandeire","A29014",0
2020,"Zona de densidad intermedia","Antequera","A29015",-0.6663
2020,"Zona rural","Árchez","A29016",0
2020,"Zona de densidad intermedia","Archidona","A29017",-1.6554
2020,"Zona rural","Ardales","A29018",0.0679
2020,"Zona rural","Arenas","A29019",0.9121
2020,"Zona rural","Arriate","A29020",-2.0331
2020,"Zona rural","Atajate","A29021",0.3962
2020,"Zona rural","Benadalid","A29022",-2.0592
2020,"Zona rural","Benahavís","A29023",-0.4973
2020,"Zona rural","Benalauría","A29024",-2.6655
2020,"Ciudades","Benalmádena","A29025",-0.5445
2020,"Zona rural","Benamargosa","A29026",-3.5287
2020,"Zona rural","Benamocarra","A29027",-0.2059
2020,"Zona rural","Benaoján","A29028",-2.6392
2020,"Zona rural","Benarrabá","A29029",0.0613
2020,"Zona rural","Borge, El","A29030",-3.8118
2020,"Zona rural","Burgo, El","A29031",-0.2758
2020,"Zona de densidad intermedia","Campillos","A29032",-0.4397
2020,"Zona rural","Canillas de Aceituno","A29033",-2.9012
2020,"Zona rural","Canillas de Albaida","A29034",-0.0977
2020,"Zona rural","Cañete la Real","A29035",-1.6688
2020,"Zona rural","Carratraca","A29036",0.4681
2020,"Zona rural","Cartajima","A29037",0
2020,"Zona de densidad intermedia","Cártama","A29038",-1.0915
2020,"Zona rural","Casabermeja","A29039",-2.7576
2020,"Zona rural","Casarabonela","A29040",-1.7088
2020,"Zona rural","Casares","A29041",0.4451
2020,"Zona de densidad intermedia","Coín","A29042",-0.4018
2020,"Zona rural","Colmenar","A29043",-1.3806
2020,"Zona rural","Comares","A29044",-1.0524
2020,"Zona rural","Cómpeta","A29045",-0.2746
2020,"Zona rural","Cortes de la Frontera","A29046",2.37
2020,"Zona rural","Cuevas Bajas","A29047",-1.1905
2020,"Zona rural","Cuevas del Becerro","A29048",0
2020,"Zona rural","Cuevas de San Marcos","A29049",-1.1828
2020,"Zona rural","Cútar","A29050",0
2020,"Zona de densidad intermedia","Estepona","A29051",-1.2403
2020,"Zona rural","Faraján","A29052",1.4925
2020,"Zona rural","Frigiliana","A29053",-0.079
2020,"Ciudades","Fuengirola","A29054",-0.6841
2020,"Zona rural","Fuente de Piedra","A29055",-1.2267
2020,"Zona rural","Gaucín","A29056",0.2367
2020,"Zona rural","Genalguacil","A29057",0
2020,"Zona rural","Guaro","A29058",0.8029
2020,"Zona rural","Humilladero","A29059",-1.1509
2020,"Zona rural","Igualeja","A29060",0
2020,"Zona rural","Istán","A29061",0.8079
2020,"Zona rural","Iznate","A29062",-2.5309
2020,"Zona rural","Jimera de Líbar","A29063",0.7669
2020,"Zona rural","Jubrique","A29064",0
2020,"Zona rural","Júzcar","A29065",0
2020,"Zona rural","Macharaviaya","A29066",-7.9797
2020,"Ciudades","Málaga","A29067",-0.2604
2020,"Zona de densidad intermedia","Manilva","A29068",-1.1331
2020,"Zona de densidad intermedia","Marbella","A29069",-0.1704
2020,"Ciudades","Mijas","A29070",-0.3064
2020,"Zona rural","Moclinejo","A29071",0
2020,"Zona rural","Mollina","A29072",0.2791
2020,"Zona rural","Monda","A29073",-1.5542
2020,"Zona rural","Montejaque","A29074",4.3121
2020,"Zona de densidad intermedia","Nerja","A29075",-0.1561
2020,"Zona rural","Ojén","A29076",-0.0358
2020,"Zona rural","Parauta","A29077",0.0127
2020,"Zona rural","Periana","A29079",-1.0669
2020,"Zona de densidad intermedia","Pizarra","A29080",0.2918
2020,"Zona rural","Pujerra","A29081",0
2020,"Zona de densidad intermedia","Rincón de la Victoria","A29082",-0.5941
2020,"Zona rural","Riogordo","A29083",-2.5049
2020,"Zona de densidad intermedia","Ronda","A29084",-0.526
2020,"Zona rural","Salares","A29085",3.1131
2020,"Zona rural","Sayalonga","A29086",-1.6526
2020,"Zona rural","Sedella","A29087",1.8651
2020,"Zona rural","Sierra de Yeguas","A29088",0
2020,"Zona rural","Teba","A29089",0.2457
2020,"Zona rural","Tolox","A29090",-0.9674
2020,"Zona de densidad intermedia","Torrox","A29091",-0.2175
2020,"Zona rural","Totalán","A29092",0
2020,"Zona rural","Valle de Abdalajís","A29093",0.3828
2020,"Zona de densidad intermedia","Vélez-Málaga","A29094",-0.5582
2020,"Zona rural","Villanueva de Algaidas","A29095",0.1675
2020,"Zona rural","Villanueva del Rosario","A29096",-2.0041
2020,"Zona rural","Villanueva del Trabuco","A29097",-0.6455
2020,"Zona rural","Villanueva de Tapia","A29098",-0.822
2020,"Zona rural","Viñuela","A29099",2.7931
2020,"Zona rural","Yunquera","A29100",0.6774
2020,"Ciudades","Torremolinos","A29901",-0.0123
2020,"Zona rural","Villanueva de la Concepción","A29902",-0.1885
2020,"Zona rural","Montecorto","A29903",1.0773
2020,"Zona rural","Serrato","A29904",0
2020,"Zona rural","Aguadulce","A41001",-0.9848
2020,"Zona rural","Alanís","A41002",-3.1115
2020,"Zona de densidad intermedia","Albaida del Aljarafe","A41003",0
2020,"Ciudades","Alcalá de Guadaíra","A41004",-0.7351
2020,"Zona de densidad intermedia","Alcalá del Río","A41005",0.339
2020,"Zona rural","Alcolea del Río","A41006",0
2020,"Zona de densidad intermedia","Algaba, La","A41007",-0.0791
2020,"Zona rural","Algámitas","A41008",0.161
2020,"Zona rural","Almadén de la Plata","A41009",0
2020,"Zona de densidad intermedia","Almensilla","A41010",0.0557
2020,"Zona de densidad intermedia","Arahal","A41011",-0.5739
2020,"Zona rural","Aznalcázar","A41012",-0.7578
2020,"Zona de densidad intermedia","Aznalcóllar","A41013",0
2020,"Zona rural","Badolatosa","A41014",2.3843
2020,"Zona de densidad intermedia","Benacazón","A41015",0.0277
2020,"Zona de densidad intermedia","Bollullos de la Mitación","A41016",-0.2689
2020,"Ciudades","Bormujos","A41017",0
2020,"Zona de densidad intermedia","Brenes","A41018",0
2020,"Zona de densidad intermedia","Burguillos","A41019",-0.0579
2020,"Zona de densidad intermedia","Cabezas de San Juan, Las","A41020",-0.5014
2020,"Ciudades","Camas","A41021",-0.0482
2020,"Zona de densidad intermedia","Campana, La","A41022",0
2020,"Zona de densidad intermedia","Cantillana","A41023",-0.1346
2020,"Zona de densidad intermedia","Carmona","A41024",-2.4899
2020,"Zona rural","Carrión de los Céspedes","A41025",0
2020,"Zona de densidad intermedia","Casariche","A41026",-0.4257
2020,"Zona rural","Castilblanco de los Arroyos","A41027",-2.8056
2020,"Zona de densidad intermedia","Castilleja de Guzmán","A41028",-0.0492
2020,"Ciudades","Castilleja de la Cuesta","A41029",0
2020,"Zona rural","Castilleja del Campo","A41030",1.2731
2020,"Zona rural","Castillo de las Guardas, El","A41031",-0.8511
2020,"Zona rural","Cazalla de la Sierra","A41032",-0.0664
2020,"Zona de densidad intermedia","Constantina","A41033",-0.129
2020,"Zona de densidad intermedia","Coria del Río","A41034",-0.333
2020,"Zona rural","Coripe","A41035",0.3574
2020,"Zona rural","Coronil, El","A41036",0
2020,"Zona de densidad intermedia","Corrales, Los","A41037",0
2020,"Ciudades","Dos Hermanas","A41038",-0.3286
2020,"Zona de densidad intermedia","Écija","A41039",-0.3543
2020,"Zona de densidad intermedia","Espartinas","A41040",-0.4646
2020,"Zona de densidad intermedia","Estepa","A41041",-0.1211
2020,"Zona de densidad intermedia","Fuentes de Andalucía","A41042",0
2020,"Zona rural","Garrobo, El","A41043",0
2020,"Ciudades","Gelves","A41044",-0.0999
2020,"Zona de densidad intermedia","Gerena","A41045",-0.6218
2020,"Zona rural","Gilena","A41046",0.3353
2020,"Ciudades","Gines","A41047",0
2020,"Zona rural","Guadalcanal","A41048",-1.3628
2020,"Zona de densidad intermedia","Guillena","A41049",-0.6934
2020,"Zona de densidad intermedia","Herrera","A41050",0.0883
2020,"Zona rural","Huévar del Aljarafe","A41051",-3.2605
2020,"Zona rural","Lantejuela","A41052",0
2020,"Zona de densidad intermedia","Lebrija","A41053",0.0939
2020,"Zona rural","Lora de Estepa","A41054",1.1154
2020,"Zona de densidad intermedia","Lora del Río","A41055",-1.2443
2020,"Zona rural","Luisiana, La","A41056",-0.1701
2020,"Zona rural","Madroño, El","A41057",-7.333
2020,"Zona de densidad intermedia","Mairena del Alcor","A41058",-0.0879
2020,"Ciudades","Mairena del Aljarafe","A41059",0.0435
2020,"Zona de densidad intermedia","Marchena","A41060",-0.1294
2020,"Zona rural","Marinaleda","A41061",-0.1485
2020,"Zona de densidad intermedia","Martín de la Jara","A41062",0.1634
2020,"Zona rural","Molares, Los","A41063",0
2020,"Zona de densidad intermedia","Montellano","A41064",-1.0307
2020,"Zona de densidad intermedia","Morón de la Frontera","A41065",-0.7461
2020,"Zona rural","Navas de la Concepción, Las","A41066",-1.219
2020,"Zona de densidad intermedia","Olivares","A41067",0.063
2020,"Zona de densidad intermedia","Osuna","A41068",-1.0904
2020,"Zona de densidad intermedia","Palacios y Villafranca, Los","A41069",-0.0438
2020,"Ciudades","Palomares del Río","A41070",-0.0269
2020,"Zona de densidad intermedia","Paradas","A41071",0
2020,"Zona de densidad intermedia","Pedrera","A41072",0.0754
2020,"Zona rural","Pedroso, El","A41073",0
2020,"Zona rural","Peñaflor","A41074",0
2020,"Zona de densidad intermedia","Pilas","A41075",-0.159
2020,"Zona rural","Pruna","A41076",0
2020,"Zona de densidad intermedia","Puebla de Cazalla, La","A41077",0
2020,"Zona rural","Puebla de los Infantes, La","A41078",-0.7738
2020,"Zona de densidad intermedia","Puebla del Río, La","A41079",-0.2494
2020,"Zona rural","Real de la Jara, El","A41080",0.0889
2020,"Zona de densidad intermedia","Rinconada, La","A41081",-0.6062
2020,"Zona rural","Roda de Andalucía, La","A41082",-0.3859
2020,"Zona rural","Ronquillo, El","A41083",0
2020,"Zona rural","Rubio, El","A41084",0
2020,"Zona de densidad intermedia","Salteras","A41085",-0.3178
2020,"Ciudades","San Juan de Aznalfarache","A41086",0
2020,"Zona de densidad intermedia","Sanlúcar la Mayor","A41087",-0.4614
2020,"Zona rural","San Nicolás del Puerto","A41088",0.8897
2020,"Zona de densidad intermedia","Santiponce","A41089",0
2020,"Zona rural","Saucejo, El","A41090",-0.1617
2020,"Ciudades","Sevilla","A41091",-0.0933
2020,"Zona de densidad intermedia","Tocina","A41092",-0.1386
2020,"Ciudades","Tomares","A41093",-0.192
2020,"Zona de densidad intermedia","Umbrete","A41094",0.0126
2020,"Zona de densidad intermedia","Utrera","A41095",-1.3512
2020,"Zona de densidad intermedia","Valencina de la Concepción","A41096",0.0105
2020,"Zona rural","Villamanrique de la Condesa","A41097",-0.0528
2020,"Zona de densidad intermedia","Villanueva del Ariscal","A41098",-0.1019
2020,"Zona rural","Villanueva del Río y Minas","A41099",0.3272
2020,"Zona rural","Villanueva de San Juan","A41100",0
2020,"Zona de densidad intermedia","Villaverde del Río","A41101",0.0272
2020,"Zona de densidad intermedia","Viso del Alcor, El","A41102",-0.1158
2020,"Zona rural","Cañada Rosal","A41901",0
2020,"Zona de densidad intermedia","Isla Mayor","A41902",0.787
2020,"Zona de densidad intermedia","Cuervo de Sevilla, El","A41903",-0.1712
2020,"Zona rural","Palmar de Troya, El","A41904",0
